"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"550","Humvees and even helicopters are of limited use in Afghanistan's mountains. There are few roads and the air is thin. But a 1,000-pound mule or 400-pound donkey can easily carry a load one-third its weight -- or more, if necessary.","but","a","pound","mule","or","c(25261, 25262, 25260)","c(1, 1, 1)","c(6475, 6475, 6475)","c(5247, 6085, 3643)","c(23289, 23290, 23288)","c(8447, 12894, 13716)","c(5.44751321021953e-05, 5.44751321021953e-05, 5.44751321021953e-05)","c(0.640355177861444, 0.88260609032, 0.927384648908022)",0.200000000000045,FALSE
"551","Plus, Wells Fargo's results got a surprise lift from investment banking gains -- a line of business that hasn't been a major focus for the consumer-oriented bank. The bank's investment banking revenue from commercial customers leaped 20 percent from a year ago, it said.","focus","for","the","consumeroriented","bank","c(77766, 78476, 77664)","c(1, 1, 1)","c(42636, 42636, 42636)","c(5729, 9358, 5349)","c(74721, 75338, 74642)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",0.439999999999941,FALSE
"552","When it works, I felt like I was talking to my allies. Their ridicule and praise meant something. If I shot them by accident, I felt a tinge of guilt, and when we executed a plan efficiently, there was a shared sense of triumph.",NA,"when","it","works","i","c(128432, 128436, 128434)","c(1, 1, 1)","c(86442, 86442, 86442)","c(1217, 8970, 5524)","c(124635, 124639, 124637)","c(9458, 10807, 16773)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.633370512661505, 0.689098194736921, 0.935555830957773)",3.04000000000008,FALSE
"553","April 4: Darius Milhauds Oresteian Trilogy: Agamemnon, Les Choëphores, Les Euménides. University Symphony Orchestra, UMS Choral Union & U-M School of Music Choral Ensembles, vocal soloists to be named, Kenneth Kiesler, conductor","to","be","named","kenneth","kiesler","c(111474, 111473, 50004)","c(1, 1, 1)","c(82559, 82559, 46881)","c(1167, 762, 1167)","c(109106, 109105, 49860)","c(8291, 18268, 9035)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.26967251611801e-05)","c(0.585161316974322, 0.997314826289683, 0.416848127748553)",0.909999999999968,FALSE
"554","With the 20th century came the introduction of electronic instruments, even now regarded by many as an unacceptable intrusion. However, with the exponential improvement and efficiency of computers and electronics, versus the increased cost of maintaining a collective of 100 musicians in an acoustically flattering concert hall, the electronic world seems more and more like an inviting frontier to explore.","century","came","the","introduction","of","c(32044, 32754, 31942)","c(1, 1, 1)","c(8546, 8546, 8546)","c(5943, 9683, 5545)","c(29624, 30241, 29545)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",0.639999999999986,FALSE
"555","Not always.",NA,NA,NA,"not","always","c(21937, 22018, 21959)","c(1, 1, 1)","c(5752, 5752, 5752)","c(2218, 8383, 3282)","c(20214, 20285, 20234)","c(2515, 2550, 2833)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.346552650059867, 0.347998512826835, 0.359689346056888)",0.0600000000000591,FALSE
"556","A religious freedom rally in San Francisco on Friday attracted nearly 500 people from throughout the Bay Area vehemently opposed to a new federal requirement that insurers provide free contraception to workers.","throughout","the","bay","area","vehemently","c(3568, 3570, 3566)","c(1, 1, 1)","c(472, 472, 472)","c(9481, 9576, 6456)","c(3224, 3226, 3222)","c(2654, 2746, 3491)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.352294790762967, 0.356095344321854, 0.386871566075883)",0.67999999999995,FALSE
"557","It was time for the defense to revert to clubs. East led the four to partner's jack, and the diamond return permitted East to ruff for a second undertrick. (05/01/12)",NA,"it","was","time","for","c(124030, 124040, 124028)","c(1, 1, 1)","c(85632, 85632, 85632)","c(8136, 8616, 7995)","c(120718, 120725, 120716)","c(2755, 3117, 3217)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.356467137604789, 0.371421489651713, 0.375552526128764)",3.75999999999999,FALSE
"558","4710 Farlin Av, $67,000",NA,NA,"","farlin","av","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999999818,FALSE
"559","The effects of spinal and epidural anesthesia are similar, but an epidural comes on more slowly. In most cases where an epidural anesthetic is performed, a catheter -- a thin, narrow tube -- is passed through the needle and left in place.",NA,NA,"the","effects","of","c(9959, 32044, 32754)","c(1, 1, 1)","c(2689, 8546, 8546)","c(346, 5943, 9683)","c(9238, 29624, 30241)","c(17898, 2205, 2231)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.982029991324595, 0.333746436981009, 0.334820506465043)",0.170000000000073,FALSE
"560","Ferrara has been suffering Turtle withdrawal. ""This is the first year we're not shooting right now for a new summer season. I keep walking around thinking, ‘I'm forgetting something. Oh yeah, Turtle!' """,NA,"ferrara","has","been","suffering","c(50591, 50648, 50681)","c(1, 1, 1)","c(34911, 34911, 34911)","c(648, 7229, 9295)","c(49508, 49561, 49592)","c(2216, 2251, 2797)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.334200850993485, 0.335646713760453, 0.35820217292515)",0.939999999999941,FALSE
"561","Right now, state leaders say meeting reading benchmarks in third or fourth grade doesn't mean that a child is likely to be on track in high school as well.","a","child","is","likely","to","c(18956, 16781, 16847)","c(1, 1, 1)","c(4922, 4438, 4438)","c(7060, 2591, 4482)","c(17429, 15486, 15543)","c(2737, 2349, 2711)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.35572355103892, 0.339695129507962, 0.354649481554886)",0.700000000000045,FALSE
"562","TRENTON — A city resident convicted of sexually assaulting his girlfriend’s two little girls was sentenced to 34 years in prison Thursday.","convicted","of","sexually","assaulting","his","NA","NA","NA","NA","NA","NA","NA",NA,0.139999999999986,FALSE
"563","For the rest of the runners, though, the race was a chance to dress up, join with thousands of friends, old and new, and spend a morning of revelry sweating shoulder-to-shoulder on the city pavement.","revelry","sweating","shouldertoshoulder","on","the","c(23075, 23109, 23110)","c(1, 1, 1)","c(5866, 5866, 5866)","c(1319, 3481, 3496)","c(21247, 21280, 21281)","c(2479, 2481, 2543)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.345065476928129, 0.34514809765767, 0.347709340273441)",0.200000000000045,FALSE
"564","Where: Chiles Center (4,852), Portland",NA,NA,"where","chiles","center","c(7074, 37280, 37284)","c(1, 1, 1)","c(1507, 9343, 9343)","c(8821, 5667, 7711)","c(6493, 34272, 34276)","c(4854, 7022, 8255)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.443177593258086, 0.532738464080547, 0.583674143842584)",0.159999999999968,FALSE
"565","The failure of the Arizona line should not have caused a massive blackout, investigators said. ""The bulk electric system is required to be operated so that the loss of a single line, or the occurrence of any other single contingency, such as loss of a generator or a transformer, does not result in instability, uncontrolled separation or cascading,"" Polzin said.","said","the","bulk","electric","system","5868","1","1166","5918","5369","3842","4.13103647705209e-05","0.401371504110331",0.189999999999941,FALSE
"566","""The public's safety is paramount,"" he said.","public's","safety","is","paramount","he","c(16781, 16847, 16773)","c(1, 1, 1)","c(4438, 4438, 4438)","c(2591, 4482, 2379)","c(15486, 15543, 15478)","c(2349, 2711, 2758)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.339695129507962, 0.354649481554886, 0.3565910686991)",0.590000000000032,FALSE
"567","The growing bills have hit customers hard. Cameron J. Wiley, a 78-year-old retired radiologist from Southwest Portland, said: ""We grew up thinking water is free. It is anything but that in Portland.""","customers","hard","cameron","j","wiley","17557","1","4468","1103","16125","8169","5.44751321021953e-05","0.625211091137028",0.159999999999968,FALSE
"568","Mr. Malouf, who is on his third heart (his first transplant was in 1989 and what he hopes was his last in 2003), says more changes at Petersham are likely; he is working with existing kitchen staff and wants to hire people who are at least as good or better than he is to get through the transition. Despite the risk of upsetting regular clients, he is determined not to rely on existing signature dishes, but to explore what can be done once he has familiarized himself with the local produce.","is","determined","not","to","rely","c(80251, 79821, 79808)","c(1, 1, 1)","c(42766, 42766, 42766)","c(7952, 2147, 1894)","c(76885, 76528, 76515)","c(2400, 2512, 2522)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.341801958111258, 0.346428718965555, 0.34684182261326)",1.45000000000005,FALSE
"569","""MSD offered no new services, just a new way to charge for the services, and charge significantly more for those services, without putting the rate increase to the vote of the people,"" Dildine stated in the 37-page ruling.","to","charge","for","the","services","c(77766, 78476, 77664)","c(1, 1, 1)","c(42636, 42636, 42636)","c(5729, 9358, 5349)","c(74721, 75338, 74642)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",1.01999999999998,FALSE
"570","For the industry—which is experiencing a creative rebirth and wider reach because of digital comics, as well as more self-produced and self-financed independent books—the first Saturday in May is as much a chance to celebrate its success as well as make efforts to drum up new readers.","saturday","in","may","is","as","c(16781, 16847, 16773)","c(1, 1, 1)","c(4438, 4438, 4438)","c(2591, 4482, 2379)","c(15486, 15543, 15478)","c(2349, 2711, 2758)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.339695129507962, 0.354649481554886, 0.3565910686991)",1.00999999999999,FALSE
"571","It is the first true heavyweight bought we've encountered.","it","is","the","first","true","c(101575, 101560, 101573)","c(1, 1, 1)","c(80193, 80193, 80193)","c(8827, 6923, 8408)","c(100111, 100096, 100109)","c(2508, 2884, 3655)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.346263477506473, 0.361796174660184, 0.393646465898246)",5,FALSE
"572","Q: About how many U.S. deaths are attributed to lightning each year?",NA,NA,"q","about","how","c(1048, 969, 1019)","c(1, 1, 1)","c(28, 28, 28)","c(8836, 331, 6064)","c(907, 839, 884)","c(2864, 3539, 3545)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.360969967364774, 0.388854463584867, 0.38910232577349)",0.200000000000045,FALSE
"573","OLYMPIA – Dodging requests for specifics Friday, Gov. Chris Gregoire announced that lawmakers have inched closer to a deal on the state's operating budget.","lawmakers","have","inched","closer","to","c(7320, 7319, 7321)","c(1, 1, 2)","c(1619, 1619, 1619)","c(8821, 4422, 8821)","c(6731, 6730, 6731)","c(7374, 8417, 1214)","c(4.13103647705209e-05, 5.44751321021953e-05, 0.000108950264204391)","c(0.547279712479766, 0.638720923898378, 0.237348150569257)",0.209999999999923,FALSE
"574","WASHINGTON -- White House economists say the $821 billion economic stimulus passed early in 2009 is responsible for at least 2.4 million jobs that otherwise would not have existed because of the recession.","existed","because","of","the","recession","c(122211, 122921, 122109)","c(1, 1, 1)","c(85522, 85522, 85522)","c(5548, 9067, 5179)","c(119109, 119726, 119030)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",4.06000000000006,FALSE
"575","Tickets start at $29.25 and go through $54; four lawn tickets are available for $99 while supplies last.","and","go","through","","four","c(79479, 79478, 79466)","c(1, 1, 1)","c(42709, 42709, 42709)","c(9403, 9335, 5978)","c(76231, 76230, 76220)","c(2366, 4033, 5625)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.340397405709061, 0.409261783781498, 0.475027884496147)",0.519999999999982,FALSE
"576","Offensive coordinator Kevin Gilbride receives the biggest applause for the coaching staff but ""Cruuuuz"" chants soon drown that out.","cruuuuz","chants","soon","drown","that","c(9694, 28961, 28954)","c(1, 1, 1)","c(2580, 7896, 7896)","c(8734, 9165, 4313)","c(8990, 26820, 26813)","c(11189, 3215, 6104)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.704878754079255, 0.375469905399223, 0.494815549221221)",0.639999999999986,FALSE
"577","The man did not want to press charges, but he did want documentation made of the incident so he could retrieve his jersey.","but","he","did","want","documentation","c(36183, 36181, 36176)","c(1, 1, 1)","c(9223, 9223, 9223)","c(3530, 1505, 18)","c(33317, 33315, 33313)","c(5345, 5358, 11350)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.463460982360405, 0.463998017102422, 0.711529722807307)",0.870000000000005,FALSE
"578","During a visit to Lithuania, U.S. Sen. John McCain joined the chorus calling for Tymoshenko to receive urgent medical care. McCain also said Ukraine's leadership cannot expect closer relations with Europe while it persecutes political opponents and fails to hold free and fair elections.","relations","with","europe","while","it","c(37378, 37385, 37412)","c(1, 1, 1)","c(9351, 9351, 9351)","c(346, 1467, 9357)","c(34355, 34362, 34385)","c(2926, 3430, 4140)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.363531209980546, 0.384351633824882, 0.413681992811943)",0.310000000000059,FALSE
"579","But what's most amazing about ""American Reunion"" is its absolute lack of tonal control. Scenes will wander from gross-out gag to sentimental schmaltz to pervy leer to cheap nostalgia within a 30-second span, utterly free of clear directorial guidance. Even worse, very little of it is remotely funny.","worse","very","little","of","it","c(22544, 22661, 22497)","c(1, 1, 1)","c(5823, 5823, 5823)","c(4968, 6646, 4361)","c(20771, 20873, 20731)","c(2282, 2441, 2474)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336927335068338, 0.343495683066849, 0.344858925104276)",0.92999999999995,FALSE
"580","The chicken salad sub ($7.75) features smooth, creamy chicken salad made from all-white meat. The hot sausage sub ($6.70), while tasty enough, is nowhere near hot. The meatball sub ($6.70) is Italian grandma-worthy, although you may wish for more sauce (which I promptly added at home).","sub","","features","smooth","creamy","c(28558, 28559, 10999)","c(1, 1, 1)","c(7823, 7823, 3115)","c(346, 522, 5007)","c(26460, 26461, 10235)","c(2973, 15216, 7963)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.36547279712476, 0.871235593010092, 0.571611517329596)",0.310000000000059,FALSE
"581","5. Thank you, NFL: There was a big court decision on the NFL lockout that some believe will go a long way toward preventing a lockout in the NBA.","way","toward","preventing","a","lockout","c(294, 120, 342)","c(1, 1, 1)","c(18, 18, 18)","c(3530, 1470, 3868)","c(254, 104, 293)","c(2303, 2320, 2396)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.337794852728519, 0.338497128929618, 0.341636716652176)",0.449999999999932,FALSE
"582","Although one can almost never go wrong with fresh-cut fries, I subbed them out for the house potato salad, which proved another good choice. Cool and creamy, with intriguing, smoky notes, it was not long for my plate.","cool","and","creamy","with","intriguing","c(37915, 37973, 37872)","c(1, 1, 1)","c(9420, 9420, 9420)","c(3739, 5844, 1594)","c(34843, 34889, 34800)","c(2296, 2308, 2333)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.337505680175126, 0.338001404552372, 0.339034163671634)",1.15000000000009,FALSE
"583","""It was one week of hell,"" said Staff Sgt. Demetrius McCowan, who was named the top non-commissioned officer. McCowan, a 10-year veteran who served in Afghanistan in 2009 and 2010, trains in Fresno.","week","of","hell","said","staff","c(27129, 27111, 27089)","c(1, 1, 1)","c(7309, 7309, 7309)","c(5323, 4227, 525)","c(25104, 25089, 25068)","c(3793, 4689, 5810)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.399347296236576, 0.436361383070952, 0.482670301978691)",0.769999999999982,FALSE
"584","Kid-friendliness: Great for kids of all ages during early hours. More of a bar after 7 p.m.","ages","during","early","hours","more","c(15017, 15018, 15015)","c(1, 1, 1)","c(4076, 4076, 4076)","c(4676, 5569, 2666)","c(13956, 13957, 13954)","c(3544, 8433, 8607)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.38906101540872, 0.591027388771734, 0.598215392241803)",0.279999999999973,FALSE
"585","But it's not as simple as that, and Herzog knows as much. With his camera, his compassion, and his keen reportorial skills (despite a few maddeningly leading questions), Herzog heads for the Lone Star state, retracing the events behind a triple homicide in Conroe, Texas, 10 years earlier.","with","his","camera","his","compassion","c(14734, 14692, 14640)","c(1, 1, 1)","c(3995, 3995, 3995)","c(6415, 3643, 926)","c(13686, 13646, 13597)","c(2237, 2246, 2249)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335068368653666, 0.3354401619366, 0.335564093030912)",0.309999999999945,FALSE
"586","""The defendant has no inclination to flee,"" Bitterman said in arguing to have his client released on his own recognizance.","released","on","his","own","recognizance","c(69870, 69869, 69884)","c(1, 1, 1)","c(40114, 40114, 40114)","c(3028, 2789, 7184)","c(67319, 67318, 67333)","c(2622, 3703, 4795)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.350972859090311, 0.395629363407231, 0.440740281736626)",1.25,FALSE
"587"," Saturday's men's semifinals: Yuba (32-3) vs. Antelope Valley-Lancaster (24-7), 5 p.m.; Fresno City (31-3) vs. Citrus-Glendora (28-1), 7 p.m.","men's","semifinals","yuba","","vs","NA","NA","NA","NA","NA","NA","NA",NA,0.170000000000073,FALSE
"588","What stood out this year was the significant number of green inventions, an encouraging sign for Michigan's economy. These new products and services illustrate the creativity at work in the state when it comes to thinking green. But the ingenuity isn't limited to entrepreneurs. Cities, nonprofit groups and professors have devised new ways to tackle pressing environmental problems.","the","significant","number","of","green","c(68266, 68383, 68219)","c(1, 1, 1)","c(39913, 39913, 39913)","c(4794, 6404, 4213)","c(65868, 65970, 65828)","c(2282, 2441, 2474)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336927335068338, 0.343495683066849, 0.344858925104276)",2.31999999999994,FALSE
"589","Are consumers changing their behavior in response? That's tougher to judge, given how much the downturn in the economy has hurt convention business in Minneapolis. But gross sales at Minneapolis bars and restaurants rose almost 10 percent between 2005 and 2009, to $944 million, according to sales and use tax data collected by the state of Minnesota. During that same period, sales in St. Paul rose almost 17 percent.","during","that","same","period","sales","c(24656, 24655, 27235)","c(1, 1, 1)","c(6233, 6233, 7331)","c(8354, 6409, 5679)","c(22707, 22706, 25204)","c(3775, 9248, 2393)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.398603709670707, 0.624695336059699, 0.341512785557865)",0.75,FALSE
"590","Eden Jack and Tiffany Horrell are sisters, so, they say, they're used to beating each other up.","they're","used","to","beating","each","c(80251, 79821, 79808)","c(1, 1, 1)","c(42766, 42766, 42766)","c(7952, 2147, 1894)","c(76885, 76528, 76515)","c(2400, 2512, 2522)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.341801958111258, 0.346428718965555, 0.34684182261326)",0.5,FALSE
"591","Away from the hustle and bustle of the city, in Bridgeton, Cumberland County, the Cohanzick Zoo offers a chance to enjoy wildlife such as white tigers, lemurs, and owls with free admission. Cowtown Rodeo in Woodstown, Salem County, presents a live rodeo every Saturday night from May 26 until Sept. 29. Single admission or season tickets are available.","from","the","hustle","and","bustle","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",0.759999999999991,FALSE
"592","Lionsgate, $27.98; Blu-ray, $29.99",NA,NA,NA,"lionsgate","","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"593","""People want more of a higher-energy restaurant with shared plates and a price point that allows them to go more often. Our hope is to get new customers and have them dine more frequently and not just on special occasions.""","get","new","customers","and","have","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",1.55000000000007,FALSE
"594","Bosh played 37 minutes, and his 10 rebounds were a team-high.","played","","minutes","and","his","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",0.289999999999964,FALSE
"595","In your case, online statements have made it easier to access information at your convenience, which is a good thing. The column aimed to drive home the point that paperless users need to stay on top of their various accounts more vigorously than those who don't bother to manage their finances online, now that the onus often falls on the individual to keep track of bills and statements. As reader Mr. Colaianni said, it's a matter of fiscal discipline.","of","bills","and","statements","as","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",0.220000000000027,FALSE
"596","Good riddance! A mind like that may awe you for a while, but they never got it.","a","while","but","they","never","c(78945, 78932, 78926)","c(1, 1, 1)","c(42660, 42660, 42660)","c(7434, 5996, 5516)","c(75757, 75744, 75739)","c(2438, 3069, 3090)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.343371751972538, 0.369438592142728, 0.370306109802909)",2.86000000000001,FALSE
"597","Influenced by David Copperfield growing up, Blagg wanted to do something a bit different. He wanted to make magic even more interactive.","bit","different","he","wanted","to","c(81919, 81917, 81916)","c(1, 1, 1)","c(43314, 43314, 43314)","c(8388, 4378, 557)","c(78424, 78422, 78421)","c(2240, 2262, 12512)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335192299747977, 0.336101127772928, 0.759532366670637)",1.05999999999995,FALSE
"598","2. Get the kids interested in gardening. You only need a pot or a small area to grow flowers or vegetables. Try sunflowers, tomatoes, zinnias or even a pumpkin to harvest for Halloween.","or","even","a","pumpkin","to","c(25744, 294, 120)","c(1, 1, 1)","c(6704, 18, 18)","c(1061, 3530, 1470)","c(23761, 254, 104)","c(12029, 2303, 2320)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.739579460486482, 0.337794852728519, 0.338497128929618)",0.330000000000041,FALSE
"599","Despite the decline in sales last year, the companies on the list grew their headcounts to an average of 538 employees in 2011 from 493 in 2010. What's more, they reported plans to increase the size of their workforces this year on average to 691.","last","year","the","companies","on","c(32044, 32754, 31942)","c(1, 1, 1)","c(8546, 8546, 8546)","c(5943, 9683, 5545)","c(29624, 30241, 29545)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",3,FALSE
"600","Baker's 38-page private placement memorandum says Cook manages ""over $4 billion of G5 international currency positions."" He says he got the information from Oxford Global and ""validated"" the assets claim with sources he wouldn't describe.","information","from","oxford","global","and","c(12839, 12842, 12840)","c(1, 1, 1)","c(3592, 3592, 3592)","c(1289, 9736, 1874)","c(11930, 11933, 11931)","c(7865, 11243, 14359)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.567563101582086, 0.707109513776862, 0.835832610401766)",0.190000000000055,FALSE
"601","It's still an attractive spot for the industry because of its talented workers, said Patrick Moorhead of Moor Insights & Strategy, who spent 11 years in various positions at Advanced Micro Devices. But it's an expensive place to do business, and other nations are increasingly attractive to companies because of their emphasis on education, he added.","the","industry","because","of","its","c(68266, 68383, 68219)","c(1, 1, 1)","c(39913, 39913, 39913)","c(4794, 6404, 4213)","c(65868, 65970, 65828)","c(2282, 2441, 2474)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336927335068338, 0.343495683066849, 0.344858925104276)",1.94999999999993,FALSE
"602","Not every department would see cuts. The plan calls for a slight increase in the police department's current budget of $89.7 million. And the Health Department would see its budget increase by about $600,000 next year.","budget","of","","million","and","c(20365, 62821, 20364)","c(1, 1, 1)","c(5371, 27357, 5371)","c(5918, 8690, 4996)","c(18735, 59279, 18734)","c(6745, 6887, 1596)","c(4.13103647705209e-05, 4.26967251611801e-05, 5.44751321021953e-05)","c(0.521295493039117, 0.325135562102377, 0.26714604782916)",0.440000000000055,FALSE
"603","A daily aspirin also cuts your risk of dying from breast cancer in half, and protects against colon and pancreatic cancers.","dying","from","breast","cancer","in","c(52233, 52231, 52234)","c(1, 1, 1)","c(35360, 35360, 35360)","c(5746, 17, 8524)","c(51042, 51040, 51043)","c(5747, 1698, 1704)","c(4.13103647705209e-05, 5.44751321021953e-05, 5.44751321021953e-05)","c(0.480067748998149, 0.272702511303586, 0.2730293620962)",1.46999999999991,FALSE
"604","Louisville pops up as the No. 4-seed. Seton Hall knows it's not going there. After revealing the 6-11 game, the bracket shifts. The first First Four game between a non-16-seed is going to be announced. Everyone in the room shifts up in their chairs. Willard leans forward on the couch outside, biting his thumb.","revealing","the","","game","the","c(12501, 12484, 12492)","c(1, 1, 1)","c(3495, 3495, 3495)","c(7964, 850, 4225)","c(11622, 11605, 11613)","c(2242, 11096, 14168)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335274920477518, 0.701036890155598, 0.827942330730599)",0.400000000000091,FALSE
"605","70: Cooper gets a break away and kicks it into the hand of Larentowicz. The Timbers are awarded the free kick. Jewsbury takes it, but Colorado knocks the ball away again.","and","kicks","it","into","the","c(16610, 16591, 16617)","c(1, 1, 1)","c(4395, 4395, 4395)","c(6064, 346, 8080)","c(15330, 15311, 15337)","c(2989, 4346, 4465)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.366133762961088, 0.422191927954667, 0.427107861362358)",0.709999999999923,FALSE
"606","Below is The Plain Dealer story announcing that Fitch would be coming to Cleveland:","story","announcing","that","fitch","would","c(30644, 30850, 30574)","c(1, 1, 1)","c(8539, 8539, 8539)","c(3572, 8723, 1131)","c(28427, 28593, 28364)","c(2241, 2258, 2318)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335233610112748, 0.335935886313846, 0.338414508200077)",0.280000000000086,FALSE
"607","Cinco de Mayo is a great time for colorful lucha libre, so Distrito is building a wrestling ring for pro luchadores. Enjoy $5 margaritas and $2 Tecate beers all day, and stick around for the $35 chef's tasting menu with a $15 tequila pairing. Mariachis and a DJ will provide musical entertainment.","a","great","time","for","colorful","c(57508, 57415, 57546)","c(1, 1, 1)","c(37409, 37409, 37409)","c(5552, 3339, 6717)","c(56064, 55988, 56097)","c(2775, 2799, 2820)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.357293344900199, 0.358284793654691, 0.359152311314872)",3.25999999999999,FALSE
"608","For oysters:",NA,NA,NA,"for","oysters","c(11786, 11693, 11824)","c(1, 1, 1)","c(3319, 3319, 3319)","c(5760, 3450, 6964)","c(10967, 10891, 11000)","c(2775, 2799, 2820)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.357293344900199, 0.358284793654691, 0.359152311314872)",0.0799999999999272,FALSE
