"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"1002","Unit 2 had been shut down for routine maintenance, but closer inspection found premature wear in its steam-generator tubes.","maintenance","but","closer","inspection","found","13865:13867","c(1, 1, 1)","c(2479, 2479, 2479)","c(11045, 11298, 13689)","12537:12539","c(8750, 28728, 4449)","c(2.6077659269304e-05, 2.6077659269304e-05, 7.4019245003701e-05)","c(0.460035987169837, 0.981015464052293, 0.516506291635894)",0.380000000000109,FALSE
"1003","Price: Arthaus Musik DVD, $95.99; available at www.naxosdirect.com.",NA,NA,NA,"price","arthaus","c(47843, 47832, 47836)","c(1, 1, 1)","c(10283, 10283, 10283)","c(13689, 1876, 7800)","c(43549, 43539, 43542)","c(7115, 16122, 19565)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.443800273831997, 0.636488105425418, 0.710144617491161)",0.109999999999673,FALSE
"1004","TOKYO -- Sony forecast a return to profit for this fiscal year after sinking into its third straight year of red ink, hammered by the costs of massive online security breaches and the damage from a March quake and tsunami in northeastern Japan.","march","quake","and","tsunami","in","c(5160, 4745, 5467)","c(1, 1, 1)","c(518, 518, 518)","c(10077, 6357, 13054)","c(4539, 4189, 4815)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",0.420000000000073,FALSE
"1005","For the last 10 years, a faithful group of Bucks County boys (ages 40-55+) has made a faithful pilgrimage to a Philadelphia Eagles road game. Last season's trip was a little different - 14 of us stopped at New Orleans for three days on our way to Arlington, Texas, for the Cowboys game.","to","arlington","texas","for","the","c(22417, 22278, 22484)","c(1, 1, 1)","c(5157, 5157, 5157)","c(8977, 5305, 10850)","c(20542, 20427, 20602)","c(4812, 4831, 4848)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394531918535045, 0.394938387814525, 0.395302070854059)",1.34999999999991,FALSE
"1006","The longer a deal takes, ""the more the hospital loses volume and status, and that is not only lowering the sale price but making it more unlikely that anyone will be willing to buy it,"" said Gerard F. Anderson, director of the Center for Hospital Finance and Management in the Johns Hopkins Bloomberg School of Public Health.","hospital","finance","and","management","in","c(36972, 36973, 5160)","c(1, 1, 1)","c(8024, 8024, 518)","c(9405, 11409, 10077)","c(33549, 33550, 4539)","c(6483, 20383, 4472)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.430279822009299, 0.727644189628767, 0.387258257744353)",0.590000000000146,FALSE
"1007","Nicholas Thomas, the band director at Southwest DeKalb from 2001 to 2009, said ""my experience at Southwest DeKalb was wonderful."" He said the band performed twice in the Rose Bowl parade, had its own reality show, and that students never showed any indication of hazing or any violence at all, other than the horseplay that can be expected of young people.","dekalb","was","wonderful","he","said","c(26719, 26564, 26653)","c(1, 1, 1)","c(6062, 6062, 6062)","c(10863, 444, 6224)","c(24451, 24324, 24393)","c(4532, 4534, 5746)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38854184494271, 0.388584631182656, 0.414513092589475)",1.47000000000025,FALSE
"1008","Murray complimented the crowd Thursday for getting the Blues into the game after that.","the","blues","into","the","game","c(152064, 150736, 152058)","c(1, 1, 1)","c(76276, 76276, 76276)","c(14587, 8969, 14560)","c(144672, 143583, 144667)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",2.98999999999978,FALSE
"1009","21-Aug Nice, France Stade Charles-Erhmann On Sale Feb. 14",NA,"aug","nice","france","stade","c(40764, 40742, 40743)","c(1, 1, 1)","c(8919, 8919, 8919)","c(13267, 1856, 2030)","c(37079, 37057, 37058)","c(5435, 9308, 10841)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.407859832277989, 0.490715385931961, 0.523511038849993)",0.460000000000036,FALSE
"1010","""It's unfortunate that Congressman Hayworth -- who frequently complains that liberals unfairly paint opponents of illegal immigration as racists -- would add his voice to a smear campaign driven by liberal blogs to attack a respected sheriff fighting on the front lines in Arizona's battle against drug and human smuggling,"" Rogers said.","opponents","of","illegal","immigration","as","c(29881, 29879, 29878)","c(1, 1, 1)","c(6589, 6589, 6589)","c(10926, 3580, 1218)","c(27231, 27229, 27228)","c(13462, 13479, 29323)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.579582406298239, 0.579946089337774, 0.918898682184022)",1.07999999999993,FALSE
"1011","During the yet-to-be-scheduled event, the company, which provides graffiti removal services for the city of Santa Ana and others across the country, will unveil a free smart phone application that will allow residents to upload photos of graffiti and send them directly to her company's technicians.","for","the","city","of","santa","c(221168, 221086, 221336)","c(1, 1, 1)","c(156127, 156127, 156127)","c(7260, 6357, 8984)","c(215247, 215175, 215391)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",10.0599999999999,FALSE
"1012","Cecilia Zalkind, executive director of Advocates for Children of New Jersey, said the alarming child poverty rate is directly linked to Newark parents’ dwindling income and the rising cost of living in the city.","poverty","rate","is","directly","linked","c(17391, 17389, 17395)","c(1, 1, 1)","c(3739, 3739, 3739)","c(6576, 268, 10264)","c(15878, 15876, 15882)","c(9633, 13282, 18967)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.497668149923063, 0.575731644703167, 0.697351531747532)",1.5,FALSE
"1013","''For me, it's not really an issue because I'm someone who believes being bisexual is actually a thing. It's not made up. It's not a lack of decision. It's not being greedy or numerous other ignorant things I've heard at this point.","a","thing","it's","not","made","c(131487, 131517, 131605)","c(1, 1, 1)","c(71982, 71982, 71982)","c(3304, 4903, 9357)","c(125921, 125947, 126019)","c(4607, 4860, 5332)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390146328940657, 0.395558788293731, 0.405656340920809)",4.28999999999996,FALSE
"1014","East Greenwich authorities ask residents to leave their green grass cans at the curb if they have yet to be picked up.","cans","at","the","curb","if","c(106135, 152064, 150736)","c(1, 1, 1)","c(66165, 76276, 76276)","c(6364, 14587, 8969)","c(102876, 144672, 143583)","c(17446, 4467, 4470)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.664812596269172, 0.38715129214449, 0.387215471504408)",3.25,FALSE
"1015","Barry Adams, a 75-year-old retired teacher who lives near the Oregon Zoo, said he voted for Hales. ""I just think our priorities are bad, and I'm looking for someone to right them,"" Adams said.","voted","for","hales","i","just","c(29506, 29374, 29306)","c(1, 1, 1)","c(6498, 6498, 6498)","c(14925, 11251, 8856)","c(26903, 26808, 26750)","c(4485, 4636, 5411)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387536368303997, 0.390766729419863, 0.407346397398646)",0.7800000000002,FALSE
"1016","Prices: $$$ Expensive (most entrees $18-$24)",NA,"prices","","expensive","most","c(20335, 20339, 20336)","c(1, 1, 1)","c(4662, 4662, 4662)","c(5657, 13328, 6280)","c(18608, 18612, 18609)","c(6988, 13867, 20609)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.441083347595474, 0.588246619887152, 0.73247903474258)",0.210000000000036,FALSE
"1017","Out of the jury's presence on Monday, the judge told attorneys for both sides, along with police and the girl's mother that the police were facing a man who had ""intoxicated his brain"" with drugs and couldn't be reasoned with, who ""ranted and raved,"" threatened to kill his daughters and others and fired at police, Carrillo said.",NA,NA,NA,"out","of","c(45022, 45071, 45033)","c(1, 1, 1)","c(9372, 9372, 9372)","c(2127, 8700, 4365)","c(40896, 40936, 40907)","c(5838, 6151, 6247)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.416481259626957, 0.423177306178388, 0.42523104569576)",0.120000000000346,FALSE
"1018","“What’s the best way to end these tax cuts? By doing nothing,"" he said in a statement after the supercommittee announced it was unable to find agreement on cutting $1.2 trillion from the deficit over the next 10 years.","to","end","these","tax","cuts","c(57231, 57235, 62398)","c(1, 1, 1)","c(13167, 13167, 13363)","c(1136, 1897, 2038)","c(52395, 52399, 56768)","c(12420, 25286, 5721)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.557290775286765, 0.832534656854541, 0.41397826459016)",0.589999999999691,FALSE
"1019","GDP reflects the economy's total output of goods and services. The latest forecast is in line with one issued by the group in November that called for the economy to grow 2.4 percent this year.","group","in","november","that","called","c(58037, 58373, 58428)","c(1, 1, 1)","c(13317, 13317, 13317)","c(5503, 13540, 14717)","c(53129, 53400, 53443)","c(4504, 4518, 4647)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387942837583477, 0.388242341263094, 0.391002053739562)",2.53999999999996,FALSE
"1020","When sales are improperly recorded, “we will change it”, said Thomas Reilly, chief of valuation and mapping for the office.","of","valuation","and","mapping","for","c(5160, 4745, 5467)","c(1, 1, 1)","c(518, 518, 518)","c(10077, 6357, 13054)","c(4539, 4189, 4815)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",0.430000000000291,FALSE
"1021","1224 Addison Dr, $22,000",NA,NA,NA,"","addison","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999999818,FALSE
"1022","This latest change would make the contract would bring to total up to $2,766,513.60.","contract","would","bring","to","total","c(154486, 154402, 154876)","c(1, 1, 1)","c(76489, 76489, 76489)","c(2895, 1908, 7431)","c(146762, 146694, 147068)","c(4613, 4634, 4641)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390274687660493, 0.390723943179918, 0.390873695019726)",3.57999999999993,FALSE
"1023","A U.S. Navy veteran, Mann, 43, spent two decades working for ATSF. He loved his job. ""What little boy doesn't want to drive a train?"" Shirley Mann said.","spent","two","decades","working","for","c(71871, 71873, 71888)","c(1, 1, 1)","c(14743, 14743, 14743)","c(5230, 6703, 14229)","c(65033, 65034, 65047)","c(4830, 8593, 14332)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394916994694552, 0.475419305151535, 0.598194420674422)",1.02999999999975,FALSE
"1024","But first, I have a game for you to play:","have","a","game","for","you","c(22417, 22278, 22484)","c(1, 1, 1)","c(5157, 5157, 5157)","c(8977, 5305, 10850)","c(20542, 20427, 20602)","c(4812, 4831, 4848)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394531918535045, 0.394938387814525, 0.395302070854059)",3.48000000000002,FALSE
"1025","No. 24? O.K., it was the Houston-Sugar Land-Baytown, Texas, area. Succeeded only by Trenton, N.J. But another nearby college area that we can sort of call our own, Bloomington-Normal, Ill., home to Illinois State University, has been ranked No. 15.","ok","it","was","the","houstonsugar","c(240564, 239236, 240558)","c(1, 1, 1)","c(160293, 160293, 160293)","c(14125, 8682, 14099)","c(232938, 231849, 232933)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",11.27,FALSE
"1026","Christie’s budget also assumes the state will make a $506 million payment into the pension fund in the current fiscal year. If that happens, the current budget would top $30.1 billion — and Christie’s proposed budget would be considered smaller. But the governor said he won’t make the payment ahead of schedule if lawmakers don’t approve his proposed pension benefit reductions by next month.",NA,NA,NA,"christies","budget","13460","1","2341","13738","12143","6795","2.6077659269304e-05","0.409054163298318",0.0500000000001819,FALSE
"1027","Peck, the Republican caucus chairman for the state House, later suggested his brainstorm was a joke, although he also defended himself: ""I was just speaking like a southeast Kansas person."" Kansans may be surprised to learn that the immigrant-shooting idea was offered in their names, but they wouldn't be the only Americans getting unwelcome news from their legislators now that many ""tea party"" types have come to power.","for","the","state","house","later","c(28516, 28537, 28538)","c(1, 1, 1)","c(6392, 6392, 6392)","c(6148, 13595, 13689)","c(26099, 26117, 26118)","c(7248, 7683, 7853)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.446645558788356, 0.455951565976447, 0.459588396371793)",7.15000000000009,FALSE
"1028","His goal-scoring challenges since arriving from Edmonton at last year's trade deadline have been well-chronicled. He was a healthy scratch in five of six games in one stretch in February.","five","of","six","games","in","c(114062, 114068, 114078)","c(1, 1, 1)","c(68383, 68383, 68383)","c(673, 6380, 13083)","c(110250, 110256, 110266)","c(8579, 9714, 15112)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.475119801471918, 0.499400992640846, 0.614881054253068)",4.04999999999973,FALSE
"1029","Fowler had the outright lead until he went bunker-to-bunker on the 16th hole, the second time drawing a plugged lie, and missed a 10-foot par putt. He had a 20-foot birdie putt on the last hole, though it never had a chance. He was the first one in at 14-under 274.","was","the","first","one","in","c(222618, 222665, 222608)","c(1, 1, 1)","c(156195, 156195, 156195)","c(7091, 12059, 6064)","c(216509, 216550, 216502)","c(6185, 6669, 7247)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.423904672257457, 0.434258942324207, 0.446624165668383)",12.1700000000001,FALSE
"1030","New May Wah Supermarket: 707-719 Clement St. (at Eighth Avenue), San Francisco. (415) 221-9826.",NA,NA,NA,"new","may","c(40471, 40537, 40557)","c(1, 1, 1)","c(8890, 8890, 8890)","c(1254, 7192, 9850)","c(36806, 36871, 36890)","c(4813, 4836, 5095)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394553311655018, 0.395045353414388, 0.400586171487297)",0.140000000000327,FALSE
"1031","1 teaspoon ground cumin",NA,NA,NA,"","teaspoon","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"1032","They file a complaint on Martinez's behalf in federal court alleging negligence, discrimination and other civil rights offenses by BofA.","discrimination","and","other","civil","rights","c(13638, 44645, 44728)","c(1, 1, 1)","c(2398, 9359, 9359)","c(3863, 604, 10713)","c(12315, 40540, 40619)","c(6547, 4942, 5051)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.431648981687547, 0.397313024131486, 0.399644874208502)",1.91999999999962,FALSE
"1033","Cristian Rodriguez, 35, is expected to be appear Friday in Roxbury District Court in connection with the Feb. 9 murder of 50-year-old Roosevelt Harris, a popular fixture of his building and neighborhood friends knew as “Q”. Rodriguez was set to be arraigned this afternoon, but never made it due to a “transport error,” according to the Suffolk County district attorney’s office.",NA,"cristian","rodriguez","","is","50702:50703","c(1, 1)","c(11284, 11284)","c(524, 11577)","46262:46263","c(25025, 28754)","c(2.6077659269304e-05, 2.6077659269304e-05)","c(0.884449891778005, 0.981693483193295)",0.220000000000255,FALSE
"1034","The episode is in post- production, and then it's wait-and-see time for word about the series getting picked up by the Discovery Channel.","about","the","series","getting","picked","c(24160, 24173, 24169)","c(1, 1, 1)","c(5536, 5536, 5536)","c(397, 5141, 3403)","c(22144, 22156, 22152)","c(5617, 6077, 7968)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.411753380113007, 0.421594215300414, 0.462048605168645)",2.54999999999973,FALSE
"1035","Notes  The Giants placed left-handed reliever Jeremy Affeldt on the 15-day disabled list because of a right knee sprain he suffered at home while interacting with his 4-year-old son.","interacting","with","his","yearold","son","c(72495, 72499, 72504)","c(1, 1, 1)","c(14863, 14863, 14863)","c(3378, 5798, 8312)","c(65593, 65596, 65601)","c(10492, 27305, 30574)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.516044839979547, 0.875727366079268, 0.945661475269774)",1.86000000000013,FALSE
"1036","When: 5 p.m. today",NA,NA,"when","","pm","c(70024, 70015, 69987)","c(1, 1, 1)","c(14551, 14551, 14551)","c(10381, 8922, 5522)","c(63420, 63411, 63391)","c(4561, 4685, 5577)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389162245421916, 0.391814992298522, 0.410897655314102)",0.0900000000001455,FALSE
"1037","""Next month the people of Chicago will be welcoming the heads of history's greatest alliance to this incomparable city,"" Albright said in a press release. ""The school children of Chicago, in particular, will have a once-in-a-lifetime opportunity to participate in and learn from the diverse array of activities put on during the Summit.""","release","the","school","children","of","c(13320, 13309, 13312)","c(1, 1, 1)","c(2276, 2276, 2276)","c(13523, 708, 9244)","c(12006, 11996, 11999)","c(15273, 18434, 26614)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.61832534656866, 0.685948998802124, 0.860944720178185)",2.44999999999982,FALSE
"1038","This debate can't go on forever though. Thankfully, the vote Monday night moved us closer to that resolution.","can't","go","on","forever","though","c(22716, 22719, 43388)","c(1, 1, 1)","c(5184, 5184, 9218)","c(5828, 15062, 2018)","c(20805, 20808, 39428)","c(15221, 28445, 4578)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.617212904330084, 0.900115522848059, 0.389525928461451)",1.80000000000018,FALSE
"1039","Woods appeared to have regained his form in March, when he won the Arnold Palmer Invitational for his first PGA Tour win since 2009. But he followed that up with a five-over par finish at the Masters.","but","he","followed","that","up","c(58037, 58373, 58428)","c(1, 1, 1)","c(13317, 13317, 13317)","c(5503, 13540, 14717)","c(53129, 53400, 53443)","c(4504, 4518, 4647)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387942837583477, 0.388242341263094, 0.391002053739562)",2.88999999999987,FALSE
"1040","Deputy District Attorney Rod Norgaard put on some of his strongest evidence last week when he simply rolled the tape of Durst's interviews with detectives that were conducted two weeks after the explosion at his next-door neighbor's house in the 3800 block of 25th Avenue.","rod","norgaard","put","on","some","c(133666, 133744, 133970)","c(1, 1, 1)","c(72171, 72171, 72171)","c(1942, 5193, 13412)","c(127869, 127937, 128116)","c(4578, 4580, 4754)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389525928461451, 0.389568714701396, 0.393291117576633)",2.49000000000024,FALSE
"1041","Loved Scooby-Doo growing up. I don't know if he's a superhero, but I'm going with Scooby-Doo.","i","don't","know","if","he's","c(208387, 208454, 208455)","c(1, 1, 1)","c(153507, 153507, 153507)","c(365, 12240, 12329)","c(203705, 203755, 203756)","c(4818, 10104, 11802)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394660277254881, 0.507744309430169, 0.544069827143684)",9.66999999999962,FALSE
"1042","""That haze obscures the scenery, especially out here in the West where a lot of people come to see the vistas,"" she said.","where","a","lot","of","people","c(221168, 221086, 221336)","c(1, 1, 1)","c(156127, 156127, 156127)","c(7260, 6357, 8984)","c(215247, 215175, 215391)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",8.84000000000015,FALSE
"1043","Absent cap-and-trade, they claim, he is pursuing an all-of-the-above strategy. Coal! Oil! Natural gas! Solar! Wind! And, of course, algae, algae, algae! We're doing it all, Mr. Obama says.",NA,"absent","capandtrade","they","claim","c(62622, 62509, 62538)","c(1, 1, 1)","c(13366, 13366, 13366)","c(9710, 444, 2957)","c(56959, 56873, 56894)","c(5115, 5119, 5550)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.40101403388675, 0.40109960636664, 0.410320041074841)",0.210000000000036,FALSE
"1044","Trumbo had never played third base in the majors until this season, but had to shift from first base after the acquisition of free agent slugger Albert Pujols — who still hasn't hit a home run this season after signing a 10-year, $240 million contract.","agent","slugger","albert","pujols","","c(93164, 138755, 93165)","c(1, 1, 1)","c(63320, 73452, 63320)","c(502, 5075, 10262)","c(90953, 132602, 90954)","c(10153, 6782, 6781)","c(2.13931199726168e-05, 7.4019245003701e-05, 7.4019245003701e-05)","c(0.508792572308828, 0.689193190229573, 0.689119170984569)",1.76000000000022,FALSE
"1045","Not all the members of UMDNJ’s board of trustees supported the action. Robert DelTufo, a long-time member of the board and its former head, lashed out in an e-mail to Owen sent to the rest of the trustees. In the e-mail, forwarded to The Star-Ledger by one of the recipients, DelTufo accused Owen of having ""improperly usurped the role of the board of trustees"" and delivering a message contrary to the board’s position.","the","members","of","umdnjs","board","c(221168, 221086, 221336)","c(1, 1, 1)","c(156127, 156127, 156127)","c(7260, 6357, 8984)","c(215247, 215175, 215391)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",2.52999999999975,FALSE
"1046","It's therefore noteworthy that the CBO believes the government plan would be more expensive to enroll in, not less, than a private plan. Both the government and the private insurers would pay comparable rates to doctors and hospitals for services, the CBO says, and the government plan would have lower administrative costs.","both","the","government","and","the","c(183938, 183523, 184245)","c(1, 1, 1)","c(147488, 147488, 147488)","c(9438, 5956, 12248)","c(181246, 180896, 181522)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",8.67000000000007,FALSE
"1047","At some other bars, such back rooms are reserved for VIPs and private parties, but Rye's is open to all guests.","rooms","are","reserved","for","vips","c(112695, 112556, 112762)","c(1, 1, 1)","c(68110, 68110, 68110)","c(8679, 5148, 10503)","c(108983, 108868, 109043)","c(4812, 4831, 4848)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394531918535045, 0.394938387814525, 0.395302070854059)",2.63999999999987,FALSE
"1048","The Ducks also put their leadoff batter on base in the third, fourth and eighth innings, and in each case advanced the runner in scoring position with less than two outs and failed to score.","in","each","case","advanced","the","c(2378, 12630, 12629)","c(1, 1, 1)","c(237, 2054, 2054)","c(2145, 12468, 11712)","c(2040, 11340, 11339)","c(14610, 6201, 30356)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.604141708026811, 0.424246962177019, 0.940997775115742)",0.610000000000127,FALSE
"1049","12 small fresh basil leaves","","small","fresh","basil","leaves","c(8456, 8457, 23109)","c(1, 1, 1)","c(1129, 1129, 5294)","c(858, 13731, 5643)","c(7492, 7493, 21177)","c(9275, 9305, 5820)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.490009412972864, 0.490651206572043, 0.41609618346745)",0.610000000000127,FALSE
"1050","Some experts don't think there's a lot to be worried about for the vast majority of institutions.","for","the","vast","majority","of","c(215520, 215519, 215518)","c(1, 1, 1)","c(154958, 154958, 154958)","c(8653, 7158, 4920)","c(210055, 210054, 210053)","c(15278, 22969, 27988)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.618432312168524, 0.782966797877972, 0.89033886702057)",7.88999999999987,FALSE
"1051","Vitt will serve as the team's interim coach in Payton's absence. Offensive line coach Aaron Kromer will lead the team over the six games of Vitt's suspension.","serve","as","the","team's","interim","c(147597, 152064, 150736)","c(1, 1, 1)","c(76143, 76276, 76276)","c(13129, 14587, 8969)","c(140920, 144672, 143583)","c(15137, 4467, 4470)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.615415882252384, 0.38715129214449, 0.387215471504408)",5.80000000000018,FALSE
"1052","The number of people commuting by bike in Baltimore has risen by 40 percent over the past three years, according to estimates from the city's transportation department. It's not clear how many of those riders are using trails and how many are commuting on local streets.","commuting","by","bike","in","baltimore","c(30430, 30329, 30612)","c(1, 1, 1)","c(6630, 6630, 6630)","c(9380, 7792, 13510)","c(27693, 27611, 27845)","c(4773, 5226, 5260)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393697586856113, 0.403388670203711, 0.40411603628278)",1.86999999999989,FALSE
"1053","Optimistic Thought of the Day: Only 29 more years before Holmgren turns 93...","","more","years","before","holmgren","c(9397, 9437, 9410)","c(1, 1, 1)","c(1225, 1225, 1225)","c(451, 11102, 5708)","c(8328, 8361, 8338)","c(4710, 10660, 10990)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.392349820297837, 0.519638884134948, 0.526698613725914)",0.610000000000127,FALSE
"1054","""It is surely within the legitimate purview of a district superintendent to investigate whether any discontent in a district is limited to particular schools or whether it is evenly spread throughout a district,"" Sills wrote in the 36-page ruling. ""... Fleming, as superintendent, had a legitimate interest in ascertaining if there was a pattern to the discontent represented by the 'nascent' recall movement.""","evenly","spread","throughout","a","district","c(1571, 1091, 974)","c(1, 1, 1)","c(45, 45, 45)","c(13781, 10064, 8945)","c(1312, 917, 822)","c(4626, 4678, 4697)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390552798220137, 0.391665240458713, 0.392071709738193)",0.639999999999873,FALSE
"1055","1992: Goodyear sells its polyester division to Shell Co.","polyester","division","to","shell","co","c(53033, 64208, 64124)","c(1, 1, 1)","c(11925, 13536, 13536)","c(1192, 2999, 1984)","c(48452, 58321, 58253)","c(29216, 4613, 4634)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.916609618346951, 0.390274687660493, 0.390723943179918)",0.659999999999854,FALSE
"1056","""But I'm trying to make some adjustments,"" he said. ""I had a couple of tough at-bats tonight. I battled some guys and I'm happy where I'm going right now.","he","said","i","had","a","c(115883, 115905, 115915)","c(1, 1, 1)","c(68839, 68839, 68839)","c(6364, 8677, 9001)","c(111915, 111934, 111941)","c(5480, 6255, 6371)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.408822522676758, 0.425402190655541, 0.427883792572365)",8.25,FALSE
"1057","Robinson, a sophomore, is already winning plenty of praise outside the Oval Office. For example, she was one of just two underclassmen named to the first team of the all-Mid-Willamette Conference girls basketball team.",NA,NA,NA,"robinson","a","c(50670, 50672, 50671)","c(1, 1, 1)","c(11266, 11266, 11266)","c(3059, 9306, 7941)","c(46230, 46232, 46231)","c(7889, 8054, 11687)","c(2.6077659269304e-05, 2.6077659269304e-05, 2.6077659269304e-05)","c(0.437583122538953, 0.441885936318391, 0.536626072443827)",0.140000000000327,FALSE
"1058","""There was, but it's better now.""",NA,"there","was","but","it's","c(101835, 101767, 101664)","c(1, 1, 1)","c(64800, 64800, 64800)","c(14291, 12061, 6071)","c(98794, 98745, 98663)","c(4596, 5334, 5397)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389911004620958, 0.405699127160754, 0.40704689371903)",4.26999999999998,FALSE
"1059","She said she did not know about the Ferguson bid-rigging case, or about his friendship with Kilpatrick, until she got to court. Willis also said she was surprised at how few African Americans were in the jury pool.","were","in","the","jury","pool","c(152064, 150736, 152058)","c(1, 1, 1)","c(76276, 76276, 76276)","c(14587, 8969, 14560)","c(144672, 143583, 144667)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",2.38999999999987,FALSE
"1060","Now fight.",NA,NA,NA,"now","fight","c(41604, 41617, 41599)","c(1, 1, 1)","c(9057, 9057, 9057)","c(12404, 13516, 11859)","c(37821, 37830, 37816)","c(5495, 6128, 6533)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.409143419476347, 0.422685264419018, 0.43134947800793)",0.139999999999873,FALSE
