"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"2035","“A 1972 graduate of Millville Senior High School, Jane graduated from Elizabethtown College and later served for four years as an admissions counselor-recruiter for the college.","served","for","four","years","as","c(486999, 486998, 487021)","c(1, 1, 1)","c(300761, 300761, 300761)","c(10099, 9974, 13505)","c(467203, 467202, 467218)","c(9831, 11376, 13233)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456425484249314, 0.472752057993683, 0.492375648571866)",15.5799999999981,FALSE
"2036","The Rolling Stones mark their 50th anniversary as a band this year, but have yet to announce any activities to commemorate the occasion.","but","have","yet","to","announce","c(295801, 295661, 296470)","c(1, 1, 1)","c(134874, 134874, 134874)","c(4449, 2957, 11335)","c(278650, 278550, 279162)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",8.92000000000189,FALSE
"2037","According to an Ipsos analysis of the poll, the results “suggest that while President Obama’s approval has been dropping since he took office, the disillusion among Latinos is more pronounced than among the general public.”","office","the","disillusion","among","latinos","c(6702, 6706, 6696)","c(1, 1, 1)","c(783, 783, 783)","c(18899, 20629, 12445)","c(5781, 5784, 5776)","c(10465, 22899, 29392)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.463125191533411, 0.594519766250226, 0.663133645423161)",1.77000000000044,FALSE
"2038","Playing a flawed person like that, Bening admits, is a tricky balancing act. “No matter how prickly the character is, you do still want (the audience) to be involved,” she says.","bening","admits","is","a","tricky","c(178287, 177687, 177902)","c(1, 1, 1)","c(114326, 114326, 114326)","c(8832, 4048, 5625)","c(173328, 172831, 173011)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",4.71999999999753,FALSE
"2039","2010 Barnard Griffin Washington Rosé of Sangiovese ($12, 12.4%): This value-minded Washington winery turns out a perennially popular pink. While it's been getting sweeter in recent years, the pretty rose-petal and dusty qualities remain, like a garden on a hot day - with a Pixy Stix tartness to the juicy cherry.","a","perennially","popular","pink","while","c(86486, 86482, 86488)","c(1, 1, 1)","c(15155, 15155, 15155)","c(6518, 830, 7757)","c(77573, 77570, 77575)","c(19450, 31010, 37133)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.558072935930273, 0.680231636567749, 0.744935591931353)",1.37000000000262,FALSE
"2040","Transfer the shrimp, as well as any sauce in the bowl, to a rimmed baking sheet. Roast for 5 to 7 minutes, or until pink and firm.","the","shrimp","as","well","as","c(305361, 305317, 305260)","c(1, 1, 1)","c(136364, 136364, 136364)","c(21788, 13760, 3037)","c(286908, 286872, 286824)","c(11168, 11368, 11629)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.47055404677114, 0.472667519100508, 0.475425600490334)",13.7799999999988,FALSE
"2041","At the risk of sounding preachy, I am urging folks to vote on Tuesday.",NA,NA,"at","the","risk","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",3.27999999999884,FALSE
"2042","THE GREY",NA,NA,NA,"the","grey","c(112847, 113597, 112975)","c(1, 1, 1)","c(20328, 20328, 20328)","c(16292, 19488, 16827)","c(101415, 102028, 101521)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",0.270000000000437,FALSE
"2043","""We all want a place where we can feel at home,"" said Clarence, who wants more uniformed officers on the street to deal with open drug sales and other problems. He added, ""As a community, we need to address and deal with problems that perpetuate the problem, like substance abuse . . . and job training.""","problem","like","substance","abuse","","c(180608, 180602, 180612)","c(1, 1, 1)","c(114401, 114401, 114401)","c(20135, 79, 22004)","c(175195, 175189, 175199)","c(37678, 38563, 49934)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.750694804028881, 0.760046919086335, 0.880208388372558)",4.09000000000015,FALSE
"2044","In Middlesex County, uniforms are required at an elementary school in New Brunswick, two middle schools in Woodbridge and for Perth Amboy students in kindergarten through eighth grade. Now, there are plans to implement at Perth Amboy High School in 2011, district spokesman Brian Wilson said.","are","required","at","an","elementary","c(184204, 183978, 183969)","c(1, 1, 1)","c(115050, 115050, 115050)","c(9802, 904, 802)","c(178462, 178274, 178265)","c(9565, 9915, 10386)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453614566051255, 0.457313142627649, 0.462290369963311)",5.09999999999854,FALSE
"2045","Answer: I think a lot of people don't know how to work with a designer, or they think they can't afford to work with a designer. This is a really, really good opportunity to have someone who has those professional skills work with you, and you can get your feet wet on what that process is like.","can","get","your","feet","wet","c(216618, 216620, 216623)","c(1, 1, 1)","c(121620, 121620, 121620)","c(13836, 15043, 18387)","c(208004, 208005, 208008)","c(10988, 11010, 12337)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.468651921674709, 0.468884403630939, 0.482907292536297)",5.56000000000131,FALSE
"2046","""The strategy is to be a full-service rating agency and ultimately to be a global rating agency,"" said Mr. Kroll, the onetime corporate sleuth who started and ran an investigative ...","said","mr","kroll","the","onetime","c(112847, 113597, 112975)","c(1, 1, 1)","c(20328, 20328, 20328)","c(16292, 19488, 16827)","c(101415, 102028, 101521)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",0.799999999999272,FALSE
"2047","There are distinctions between the races. California's Democratic edge meant both women started with a disadvantage — though their genders countered that to some extent. And a national campaign is far more complex than a state race, even in a place as diverse and wide-ranging as California.","far","more","complex","than","a","c(107600, 107502, 107499)","c(1, 1, 1)","c(20307, 20307, 20307)","c(21816, 5914, 4755)","c(97177, 97095, 97092)","c(9328, 9451, 9980)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451110101340954, 0.452409886823515, 0.458000021134694)",8.17000000000189,FALSE
"2048","She said she buried her own son a week ago, from natural causes, and doesn't want another parent to go through that.","a","week","ago","from","natural","c(43581, 43357, 43490)","c(1, 1, 1)","c(8064, 8064, 8064)","c(13030, 595, 8410)","c(39361, 39155, 39280)","c(9628, 10859, 10903)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454280309835006, 0.467288732022266, 0.467753695934727)",1.36999999999898,FALSE
"2049","Among the compounds found were ...",NA,NA,NA,"among","the","c(6702, 6706, 6696)","c(1, 1, 1)","c(783, 783, 783)","c(18899, 20629, 12445)","c(5781, 5784, 5776)","c(10465, 22899, 29392)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.463125191533411, 0.594519766250226, 0.663133645423161)",0.25,FALSE
"2050","All three men had felony convictions on their record, including Dudley, who was out on parole for concurrent 2002 and 2004 convictions, according to state records.","their","record","including","dudley","who","c(57189, 57184, 57194)","c(1, 1, 1)","c(10089, 10089, 10089)","c(20569, 14375, 20872)","c(51252, 51247, 51256)","c(9647, 10051, 14969)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454481089706296, 0.458750303811619, 0.510720588390781)",0.959999999999127,FALSE
"2051","The state also filed 20 counts of misdemeanor hazing against others in unrelated incidents.",NA,"the","state","also","filed","c(5973, 6067, 6013)","c(1, 1, 1)","c(709, 709, 709)","c(6012, 15582, 9451)","c(5122, 5209, 5158)","c(9373, 10007, 10222)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451585632615061, 0.458285339899158, 0.460557322653229)",6.11000000000058,FALSE
"2052","She has just cause to question the truth of the American Dream.",NA,NA,"she","has","just","c(225763, 225830, 225976)","c(1, 1, 1)","c(123374, 123374, 123374)","c(972, 7807, 18456)","c(216318, 216373, 216493)","c(10045, 11895, 12890)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.458686899641738, 0.478236518688393, 0.488751043526999)",2.65000000000146,FALSE
"2053","An ultra-Orthodox soldier who joined the military four years ago said he did so after some hesitation. Wanting to get ahead professionally, he secretly attended a conference the navy held to try to recruit ultra-Orthodox Jews, he said.","the","navy","held","to","try","c(118656, 118516, 119325)","c(1, 1, 1)","c(20629, 20629, 20629)","c(4589, 3061, 11684)","c(106275, 106175, 106787)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",1.23999999999796,FALSE
"2054","7561 Haywood Dr, $13,000",NA,NA,"","haywood","dr","NA","NA","NA","NA","NA","NA","NA",NA,0.0900000000001455,FALSE
"2055","Could the incident have taken place earlier this summer, before the TSA's pilot program started? Probably. Maybe the fact that it happened after the test started, and that a celebrity with a well-read blog was involved, shone a spotlight on behavior screening.","started","probably","maybe","the","fact","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",6.5,FALSE
"2056","A magistrate approved Edward J. Maher's transfer to U.S. immigration officials for deportation at federal court in Springfield on Friday, according to Don Ledford, spokesman for the U.S. attorney's office in Kansas City.","us","immigration","officials","for","deportation","c(42344, 41443, 41694)","c(1, 1, 1)","c(7821, 7821, 7821)","c(23002, 1193, 8046)","c(38213, 37454, 37678)","c(9531, 9539, 9830)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453255275755262, 0.453339814648437, 0.456414916887668)",1.17000000000189,FALSE
"2057","I’ve been fortunate to cover a few hospital stories over the past year with the Chicago Tribune. While it may sound like an emotionally wrenching assignment, I use the word ""fortunate"" because I feel that it’s an honor telling the stories of patients going through such hardships. To see what they must endure for their survival is, well, an honor.","few","hospital","stories","over","the","c(83804, 83737, 83758)","c(1, 1, 1)","c(14389, 14389, 14389)","c(14046, 109, 3280)","c(75057, 74995, 75012)","c(10915, 11694, 13055)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.467880504274489, 0.476112478997378, 0.490494658198728)",1.29999999999927,FALSE
"2058","Kickoff party: July 23, 6 to 11 p.m., Olympic Mills Commerce Center, 107 S.E. Washington St. Art, music and performance art.","se","washington","st","art","music","c(12489, 12504, 12502)","c(1, 1, 1)","c(1163, 1163, 1163)","c(5287, 16912, 14677)","c(10801, 10814, 10812)","c(10789, 11982, 15130)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.466549016706988, 0.479155879151668, 0.512421933615922)",1.18999999999869,FALSE
"2059","Nixon's motto: If two wrongs don't make a right, try a third.","two","wrongs","don't","make","a","c(245260, 245345, 245273)","c(1, 1, 1)","c(126416, 126416, 126416)","c(4275, 20257, 7644)","c(233357, 233421, 233370)","c(9523, 10096, 11289)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453170736862088, 0.459225835085727, 0.471832697530408)",4.47999999999956,FALSE
"2060","""He's in a lot of pain. It's unbelievable that this can happen to someone and everything about their life can change in a moment,"" Wright said.","lot","of","pain","it's","unbelievable","c(59877, 59949, 59869)","c(1, 1, 1)","c(10601, 10601, 10601)","c(7813, 15898, 7006)","c(53611, 53665, 53604)","c(10846, 12317, 12767)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.467151356320857, 0.48269594530336, 0.487451258044438)",8.84000000000015,FALSE
"2061","""Yeah, I mean, people don't expect us to win, and I think we realize that,"" Griffin said, ""So hopefully we play with that chip on our shoulders.","us","to","win","and","i","c(8533, 9858, 9446)","c(1, 1, 1)","c(832, 832, 832)","c(9669, 19930, 16928)","c(7356, 8490, 8133)","c(9323, 9603, 9688)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451057264532719, 0.454016125793835, 0.454914351533816)",10.9600000000028,FALSE
"2062","""Those two simple acts would generate $1.26 trillion in deficit reduction -- more than the savings from the automatic triggers if the supercommittee does not act. But there are other areas we can look to for savings as well. Ending tax breaks to the 'Big Five' oil companies that reported record profits in the last quarter would save another $20 billion. Ending the sweetheart tax deal enjoyed by hedge fund managers, who pay a lower tax rate than average earners, would save $24 billion.",NA,NA,NA,"those","two","c(117148, 117102, 117063)","c(1, 1, 1)","c(20440, 20440, 20440)","c(22677, 18022, 10035)","c(105011, 104970, 104934)","c(11177, 12834, 15388)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.470649153025962, 0.488159271274776, 0.515148312920807)",0.259999999998399,FALSE
"2063","Grad night: The deadline to buy tickets for the Kennedy High School Grad Nite at Disneyland is May 10. Tickets can be bought Thursday and May 10 during lunch and through May 10 online. Tickets are $120. Information: 714-886-9333.","school","grad","nite","at","disneyland","c(13382, 13510, 13543)","c(1, 1, 1)","c(1295, 1295, 1295)","c(1052, 10638, 12058)","c(11583, 11698, 11725)","c(9658, 10286, 10674)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454597330684411, 0.461233633798627, 0.465333770117601)",1.77999999999884,FALSE
"2064","Duke Ellington never won a Pulitzer Prize, but he came close. In 1965, the musical jury for the prizes recommended Ellington for the honor but the Pulitzer board, headed by the president of Columbia University, overruled the jury and refused to honor Ellington.","the","honor","but","the","pulitzer","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",12.8500000000022,FALSE
"2065","Japan's national government has budgeted an initial $35 billion for reconstruction work, and its central bank has pledged billions more in loans. Insurance payouts will also help.","national","government","has","budgeted","an","c(225763, 225830, 225976)","c(1, 1, 1)","c(123374, 123374, 123374)","c(972, 7807, 18456)","c(216318, 216373, 216493)","c(10045, 11895, 12890)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.458686899641738, 0.478236518688393, 0.488751043526999)",2.02999999999884,FALSE
"2066","""Delicate Balance"" is a bit under-choreographed in places, particularly entrances and exits, and Michael Korsch's lighting didn't always show BalletX's capable dancers to advantage (perhaps the final image would work if the lighting was reconsidered).","michael","korsch's","lighting","didn't","always","c(32020, 32031, 32028)","c(1, 1, 1)","c(5597, 5597, 5597)","c(11762, 14449, 13714)","c(28781, 28789, 28787)","c(10763, 11383, 11626)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.46627426530417, 0.472826029525211, 0.475393898405393)",1.18999999999869,FALSE
"2067","Ten days after the December search warrant was served at Crane's grandmother's home, Mesa police were called to the home of Michael Noel, who told them that he is Crane's uncle, a police report said.","mesa","police","were","called","to","c(375437, 375438, 375404)","c(1, 1, 1)","c(281058, 281058, 281058)","c(16939, 17214, 2019)","c(367459, 367460, 367428)","c(10766, 10772, 13393)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.46630596738911, 0.466369371558991, 0.49406642643536)",13.2200000000012,FALSE
"2068","To serve, cut each folded pancake into thirds. Serve warm.","to","serve","cut","each","folded","c(34791, 34769, 34781)","c(1, 1, 1)","c(6280, 6280, 6280)","c(18067, 13338, 14675)","c(31294, 31277, 31285)","c(11457, 13891, 14003)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.473608014287077, 0.499328972535487, 0.500512517039933)",1.26000000000204,FALSE
"2069","Information from: Sun-Journal,",NA,NA,"information","from","sunjournal","c(220726, 220502, 220635)","c(1, 1, 1)","c(122309, 122309, 122309)","c(12630, 578, 8170)","c(211736, 211530, 211655)","c(9628, 10859, 10903)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454280309835006, 0.467288732022266, 0.467753695934727)",2.87999999999738,FALSE
"2070","The U14 girls team won one of three before losing, 1-0, to Woodbridge Strikers (Canada) in the semifinals. The U13 girls team won two of three before losing to Internationals, 2-1, in the semifinals.","strikers","canada","in","the","semifinals","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",6.17000000000189,FALSE
"2071","CLEVELAND — This town has always had a thing for Earth Day.","always","had","a","thing","for","c(293177, 293187, 293201)","c(1, 1, 1)","c(134650, 134650, 134650)","c(6346, 9200, 12999)","c(276446, 276454, 276465)","c(9357, 9508, 9623)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451416554828712, 0.453012226437385, 0.454227473026772)",10.9500000000007,FALSE
"2072","The bridge has lasted longer than it was supposed to, he says. It turns 100 this year; $17 million in renovations in the mid-1990s could help it see 200.","turns","","this","year","","c(310594, 310533, 310535)","c(1, 1, 1)","c(136883, 136883, 136883)","c(22842, 1835, 2179)","c(291438, 291390, 291392)","c(13463, 13567, 15435)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.494806141750639, 0.49590514736191, 0.515644978918208)",5,FALSE
"2073","Honda has said it will appeal Peters' award.","said","it","will","appeal","peters'","c(11198, 11201, 11199)","c(1, 1, 1)","c(991, 991, 991)","c(485, 20872, 10748)","c(9679, 9682, 9680)","c(21909, 28752, 33841)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.584058078219854, 0.656370533969183, 0.710147837389954)",8.65999999999985,FALSE
"2074","Unlike many in the opposition movement who now view Shiites and Alawites as heretics out to kill them, Abdulaziz doesn't believe the rhetoric. He understands that the Shiites, like the Sunnis, are afraid.","the","opposition","movement","who","now","c(129944, 129984, 129799)","c(1, 1, 1)","c(22232, 22232, 22232)","c(11856, 15445, 1008)","c(116007, 116039, 115890)","c(9571, 10178, 10892)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453677970221136, 0.460092358740768, 0.467637454956612)",2.94999999999709,FALSE
"2075","Oldman said he would love to have another go at Smiley, another chance to take on the ""ghost of Guinness.""",NA,NA,NA,"oldman","said","NA","NA","NA","NA","NA","NA","NA",NA,0.0200000000004366,FALSE
"2076","DiNapoli, who credits public-employee unions with getting him elected in 2010, won’t even endorse Cuomo’s plan to end the practice of letting public workers run up huge overtime payments in order to inflate their final pension benefits.","inflate","their","final","pension","benefits","c(39995, 39987, 39991)","c(1, 1, 1)","c(7492, 7492, 7492)","c(14526, 7714, 10099)","c(36118, 36111, 36114)","c(12065, 14999, 20006)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.480032970168356, 0.511037609240186, 0.563948389005916)",1.36000000000058,FALSE
"2077","The left-hander sprained his right knee Saturday night when he reached out to catch his 4-year-old son, Walker, as the 60-pound boy jumped off the couch to hug his arriving father.","catch","his","yearold","son","walker","c(278879, 278919, 278911)","c(1, 1, 1)","c(133078, 133078, 133078)","c(493, 22115, 21366)","c(264087, 264123, 264115)","c(10754, 10868, 12148)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.466179159049348, 0.467383838277088, 0.480910061185044)",6.90000000000146,FALSE
"2078","The four and their company, Wiseguy Tickets, are accused of developing a program that could automatically get past web pages that require purchasers to manually type in a sample word to continue.",NA,"the","four","and","their","c(185678, 187003, 186591)","c(1, 1, 1)","c(115077, 115077, 115077)","c(9376, 19338, 16411)","c(179731, 180865, 180508)","c(9323, 9603, 9688)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451057264532719, 0.454016125793835, 0.454914351533816)",8.57999999999811,FALSE
"2079","(The Douglas County prosecutor, I hasten to add, promptly filed perjury charges against Chartraw in 2007 after she testified in the Lawson case. ""A vindictive prosecution,"" Fahy said. Presiding Judge Joan Seitz apparently agreed: ""Not even close,"" she said after finding Chartraw not guilty.)","said","after","finding","chartraw","not","c(40183, 40194, 40193)","c(1, 1, 1)","c(7507, 7507, 7507)","c(10355, 19853, 14509)","c(36285, 36296, 36295)","c(14872, 20441, 32437)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.509695554311037, 0.568545191322292, 0.69531126163779)",0.770000000000437,FALSE
"2080","But the easiest tanking decision comes when there is a great player available at No. 1, and potential franchise players behind him, too.","","and","potential","franchise","players","c(88065, 42889, 42887)","c(1, 1, 1)","c(15498, 7956, 7956)","c(10201, 15448, 12374)","c(79043, 38723, 38721)","c(17046, 32571, 43300)","c(1.05673616468176e-05, 1.31705453922847e-05, 1.31705453922847e-05)","c(0.532668998531268, 0.711327986092218, 0.852634767606137)",1.20999999999913,FALSE
"2081","This is not to say that you shouldn't use any passive treatments. While learning how to perform your exercise therapy program, it's important to do whatever you need to do to control symptoms, whether it's massage, chiropractic and/or medication. But the common denominator should be exercise therapy for long-term cost-effective pain management (Spine 2002, 2005; Archives of Physical Medicine & Rehabilitation 1998, 2007; Journal of the American Medical Association 2000).","to","do","to","control","symptoms","c(204885, 204882, 204865)","c(1, 1, 1)","c(118650, 118650, 118650)","c(19961, 14049, 1101)","c(197137, 197135, 197119)","c(11905, 28703, 32700)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.478342192304862, 0.655852733248488, 0.698090477750909)",16.4900000000016,FALSE
"2082","Though just a one-sport standout, the Chaminade senior shined brighter and stood shoulders above the awe-inspiring amount of talented prep athletes in West County. This honor pales in comparison to the honors the polite 17-year-old from Vinita Park has pulled in, but Beal is also the West County Journal Male Athlete of the Year.","talented","prep","athletes","in","west","c(234134, 233576, 233864)","c(1, 1, 1)","c(124305, 124305, 124305)","c(21791, 11492, 16573)","c(223439, 222977, 223217)","c(9551, 10099, 10287)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453466622988199, 0.459257537170668, 0.461244201160274)",6.25,FALSE
"2083","West Anaheim to gather for BBQ",NA,"west","anaheim","to","gather","c(118656, 118516, 119325)","c(1, 1, 1)","c(20629, 20629, 20629)","c(4589, 3061, 11684)","c(106275, 106175, 106787)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",1.27999999999884,FALSE
"2084","There also is the issue that was raised by ESPN employee Bill Polian: How much could the Saints have gained by spying on opposing assistant coaches? Unless Mickey Loomis knew the language opponents were speaking, there wouldn’t have been much he could do with what he was hearing.","coaches","unless","mickey","loomis","knew","70718","1","12787","1465","63338","48000","1.31705453922847e-05","0.914536330949917",0.790000000000873,FALSE
"2085","St. Louis Regional Hospital, jointly funded by St. Louis and St. Louis County, had been faltering for years. It had a patient base made up mostly of uninsured patients and the poor.","base","made","up","mostly","of","c(72619, 72608, 72611)","c(1, 1, 1)","c(13192, 13192, 13192)","c(20617, 11753, 13554)","c(65096, 65085, 65088)","c(16152, 22771, 25040)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.523221777218993, 0.59316714395943, 0.617144487536111)",2.88999999999942,FALSE
"2086","Skinner was the first to shape the state's judicial system, served briefly as associate justice of the Oregon Supreme Court and fulfilled a variety of public roles even though privately he yearned to be nothing more than a farmer.","skinner","was","the","first","to","c(394013, 393963, 394006)","c(1, 1, 1)","c(285675, 285675, 285675)","c(21024, 16572, 19991)","c(384690, 384650, 384684)","c(9511, 9888, 10525)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453043928522325, 0.457027823863184, 0.463759233232222)",20.0499999999993,FALSE
"2087","COUNCIL'S RESPONSE",NA,NA,NA,"council's","response","28364","1","4590","16822","25349","18748","1.31705453922847e-05","0.529271537134543",0.190000000002328,FALSE
"2088","But the Digital Harbor players are doing more than that. The Rams' new coach, Denis Hill, said his players are also holding open baseball clinics on Saturdays for any child who wants to come.","said","his","players","are","also","c(189227, 188727, 188987)","c(1, 1, 1)","c(115333, 115333, 115333)","c(21000, 1929, 12999)","c(182811, 182400, 182617)","c(9671, 11008, 11034)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45473470638582, 0.468863268907646, 0.469138020310463)",12.6399999999994,FALSE
"2089","According to documents from Illinois State and SURS, active members in the system include four employees with the Illinois Principals Association, five with the Illinois Association of School Administrators, the executive director of the Association of Illinois Middle-Grade Schools, two employees with the Illinois Association for Supervision of Curriculum Development and about 40 employees with the Special Olympics.","association","of","illinois","middlegrade","schools","c(232540, 232531, 232535)","c(1, 1, 1)","c(124185, 124185, 124185)","c(20257, 180, 10401)","c(222074, 222065, 222069)","c(30659, 41955, 41972)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.676522492629708, 0.795891409792418, 0.796071054940414)",2.47999999999956,FALSE
"2090","Jump in! We're going for a short ride to get a real-deal happy meal -- foods that raise your spirits as they lower your blood pressure, LDL cholesterol and your risk for cancer, heart disease and diabetes.","and","your","risk","for","cancer","c(219489, 218588, 218839)","c(1, 1, 1)","c(122066, 122066, 122066)","c(22319, 1150, 7819)","c(210588, 209829, 210053)","c(9531, 9539, 9830)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453255275755262, 0.453339814648437, 0.456414916887668)",6.82999999999811,FALSE
"2091","In the back seat, a man was lying across the floorboard. At one point, the woman got out and was shaking the man and yelling at him, trying to get him up.","man","was","lying","across","the","c(3713, 3728, 3721)","c(1, 1, 1)","c(271, 271, 271)","c(1311, 14505, 10768)","c(3054, 3068, 3062)","c(10352, 15466, 15482)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.461931079667318, 0.51597256712926, 0.51614164491561)",3.59000000000015,FALSE
"2092","At today's sentencing hearing in Trenton, 40-year-old Denis Kelliher of Toms River also was ordered to make nearly $7 million in restitution to KeyBank, NA.","in","restitution","to","keybank","na","c(118656, 118516, 119325)","c(1, 1, 1)","c(20629, 20629, 20629)","c(4589, 3061, 11684)","c(106275, 106175, 106787)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",0.75,FALSE
"2093","Saturday: All Seasons Show, Black River Farm Winter, 20 Boss Road, Ringoes; Woodedge at the Park, Horse Park of N.J., Route 524, Allentown (through next Sunday).","river","farm","winter","","boss","c(130954, 130944, 130940)","c(1, 1, 1)","c(22352, 22352, 22352)","c(22504, 6537, 830)","c(116874, 116864, 116861)","c(9583, 31001, 33725)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453804778560898, 0.680136530312927, 0.708922023438921)",0.819999999999709,FALSE
